Bb	CP	Solvent	Electrode	Additives	Prior_score
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	1.57e-05
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	1.58e-05
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	1.9e-05
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	1.05e-05
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	1.84e-05
Flavanone	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	1.58e-05
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	2.6e-06
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	5.6e-06
Flavanone	2-pyridineacetonitrile	ACN	Carbon	CsCO3	1.12e-05
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	3.6e-06
Flavanone	2-pyridineacetonitrile	ACN	Carbon	NiCl2	1.3e-05
Flavanone	2-pyridineacetonitrile	ACN	Carbon	CuCl2	6e-06
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	1.8e-06
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	1.85e-05
Flavanone	2-pyridineacetonitrile	ACN	Carbon	Nothing	6.1e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	1e-07
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	6e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	CsCO3	1.53e-05
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	4.2e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	NiCl2	8.3e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	CuCl2	4.1e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	3.3e-06
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	1.48e-05
Flavanone	2-pyridineacetonitrile	ACN	Platinum	Nothing	1.4e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	4.8e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	6.1e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	CsCO3	1.49e-05
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	4.1e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	NiCl2	9.9e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	CuCl2	1e-07
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	4.5e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	8.8e-06
Flavanone	2-pyridineacetonitrile	DMF	Carbon	Nothing	7e-07
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	9e-07
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	1e-06
Flavanone	2-pyridineacetonitrile	DMF	Platinum	CsCO3	1.72e-05
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	3.4e-06
Flavanone	2-pyridineacetonitrile	DMF	Platinum	NiCl2	1.7e-05
Flavanone	2-pyridineacetonitrile	DMF	Platinum	CuCl2	1.5e-06
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	4.3e-06
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	1.21e-05
Flavanone	2-pyridineacetonitrile	DMF	Platinum	Nothing	7.1e-06
Flavanone	1-azidoadamantane	ACN	Carbon	Ptsoh	2.04e-05
Flavanone	1-azidoadamantane	ACN	Carbon	Formic_acid	2.79e-05
Flavanone	1-azidoadamantane	ACN	Carbon	CsCO3	2.72e-05
Flavanone	1-azidoadamantane	ACN	Carbon	Triethylamine	2.14e-05
Flavanone	1-azidoadamantane	ACN	Carbon	NiCl2	2.21e-05
Flavanone	1-azidoadamantane	ACN	Carbon	CuCl2	2.82e-05
Flavanone	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	2.53e-05
Flavanone	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	2.57e-05
Flavanone	1-azidoadamantane	ACN	Carbon	Nothing	2.46e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Ptsoh	2.39e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Formic_acid	2.69e-05
Flavanone	1-azidoadamantane	ACN	Platinum	CsCO3	2.19e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Triethylamine	2.61e-05
Flavanone	1-azidoadamantane	ACN	Platinum	NiCl2	2.26e-05
Flavanone	1-azidoadamantane	ACN	Platinum	CuCl2	2.54e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	2.82e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	2.43e-05
Flavanone	1-azidoadamantane	ACN	Platinum	Nothing	2.1e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Ptsoh	2.29e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Formic_acid	2.47e-05
Flavanone	1-azidoadamantane	DMF	Carbon	CsCO3	2.73e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Triethylamine	2.59e-05
Flavanone	1-azidoadamantane	DMF	Carbon	NiCl2	2.78e-05
Flavanone	1-azidoadamantane	DMF	Carbon	CuCl2	2.7e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	2.48e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	2.51e-05
Flavanone	1-azidoadamantane	DMF	Carbon	Nothing	2.36e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Ptsoh	2.92e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Formic_acid	2.07e-05
Flavanone	1-azidoadamantane	DMF	Platinum	CsCO3	2.35e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Triethylamine	2.56e-05
Flavanone	1-azidoadamantane	DMF	Platinum	NiCl2	2.16e-05
Flavanone	1-azidoadamantane	DMF	Platinum	CuCl2	2.34e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	2.56e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	2.84e-05
Flavanone	1-azidoadamantane	DMF	Platinum	Nothing	2.66e-05
Flavanone	Morpholine	ACN	Carbon	Ptsoh	1e-07
Flavanone	Morpholine	ACN	Carbon	Formic_acid	4.6e-06
Flavanone	Morpholine	ACN	Carbon	CsCO3	8.7e-06
Flavanone	Morpholine	ACN	Carbon	Triethylamine	4e-07
Flavanone	Morpholine	ACN	Carbon	NiCl2	1.73e-05
Flavanone	Morpholine	ACN	Carbon	CuCl2	4e-07
Flavanone	Morpholine	ACN	Carbon	Pd(OAc)2	1.2e-06
Flavanone	Morpholine	ACN	Carbon	Dy(OTf)3	8e-06
Flavanone	Morpholine	ACN	Carbon	Nothing	2.7e-06
Flavanone	Morpholine	ACN	Platinum	Ptsoh	2.8e-06
Flavanone	Morpholine	ACN	Platinum	Formic_acid	5e-07
Flavanone	Morpholine	ACN	Platinum	CsCO3	1.94e-05
Flavanone	Morpholine	ACN	Platinum	Triethylamine	4e-06
Flavanone	Morpholine	ACN	Platinum	NiCl2	1.37e-05
Flavanone	Morpholine	ACN	Platinum	CuCl2	4.8e-06
Flavanone	Morpholine	ACN	Platinum	Pd(OAc)2	4.7e-06
Flavanone	Morpholine	ACN	Platinum	Dy(OTf)3	1.57e-05
Flavanone	Morpholine	ACN	Platinum	Nothing	1.3e-06
Flavanone	Morpholine	DMF	Carbon	Ptsoh	9e-07
Flavanone	Morpholine	DMF	Carbon	Formic_acid	4.6e-06
Flavanone	Morpholine	DMF	Carbon	CsCO3	1.9e-05
Flavanone	Morpholine	DMF	Carbon	Triethylamine	6.6e-06
Flavanone	Morpholine	DMF	Carbon	NiCl2	1.98e-05
Flavanone	Morpholine	DMF	Carbon	CuCl2	1.8e-06
Flavanone	Morpholine	DMF	Carbon	Pd(OAc)2	4.6e-06
Flavanone	Morpholine	DMF	Carbon	Dy(OTf)3	1.1e-05
Flavanone	Morpholine	DMF	Carbon	Nothing	6.9e-06
Flavanone	Morpholine	DMF	Platinum	Ptsoh	1.4e-06
Flavanone	Morpholine	DMF	Platinum	Formic_acid	2.6e-06
Flavanone	Morpholine	DMF	Platinum	CsCO3	1.88e-05
Flavanone	Morpholine	DMF	Platinum	Triethylamine	1.2e-06
Flavanone	Morpholine	DMF	Platinum	NiCl2	1.23e-05
Flavanone	Morpholine	DMF	Platinum	CuCl2	7.1e-06
Flavanone	Morpholine	DMF	Platinum	Pd(OAc)2	6.8e-06
Flavanone	Morpholine	DMF	Platinum	Dy(OTf)3	1.81e-05
Flavanone	Morpholine	DMF	Platinum	Nothing	2.1e-06
Flavanone	Dimethyl_fumarate	ACN	Carbon	Ptsoh	1.27e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	Formic_acid	1.14e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	CsCO3	1.48e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	Triethylamine	1.02e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	NiCl2	1.07e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	CuCl2	1.98e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	Pd(OAc)2	1.28e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	Dy(OTf)3	1.76e-05
Flavanone	Dimethyl_fumarate	ACN	Carbon	Nothing	1.8e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	Ptsoh	1.52e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	Formic_acid	7.9e-06
Flavanone	Dimethyl_fumarate	ACN	Platinum	CsCO3	8.2e-06
Flavanone	Dimethyl_fumarate	ACN	Platinum	Triethylamine	1.43e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	NiCl2	1.63e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	CuCl2	1.38e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	Pd(OAc)2	1.71e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	Dy(OTf)3	1.53e-05
Flavanone	Dimethyl_fumarate	ACN	Platinum	Nothing	1.1e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Ptsoh	1.88e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Formic_acid	1.77e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	CsCO3	1.36e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Triethylamine	1.9e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	NiCl2	1.9e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	CuCl2	1.57e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Pd(OAc)2	1.55e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Dy(OTf)3	1.8e-05
Flavanone	Dimethyl_fumarate	DMF	Carbon	Nothing	1.5e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	Ptsoh	1.7e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	Formic_acid	1.26e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	CsCO3	1.71e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	Triethylamine	1.76e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	NiCl2	1.11e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	CuCl2	9.8e-06
Flavanone	Dimethyl_fumarate	DMF	Platinum	Pd(OAc)2	1.07e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	Dy(OTf)3	1.02e-05
Flavanone	Dimethyl_fumarate	DMF	Platinum	Nothing	9.9e-06
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Ptsoh	1.39e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Formic_acid	9.5e-06
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Triethylamine	1.66e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	NiCl2	2.67e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	CuCl2	9.5e-06
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Pd(OAc)2	1.56e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Dy(OTf)3	2.09e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Carbon	Nothing	1.27e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Ptsoh	1.8e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Formic_acid	1.95e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	CsCO3	2.11e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Triethylamine	1.82e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	NiCl2	2.44e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	CuCl2	7.6e-06
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Pd(OAc)2	1.57e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Dy(OTf)3	2.68e-05
Flavanone	Cyclohexyl_isocyanide	ACN	Platinum	Nothing	2.02e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Ptsoh	1.05e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Formic_acid	1.59e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	CsCO3	2.22e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Triethylamine	1.52e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	NiCl2	2.6e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	CuCl2	8.5e-06
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Pd(OAc)2	1.78e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Dy(OTf)3	2.22e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Carbon	Nothing	1.78e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Ptsoh	1.3e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Formic_acid	1.55e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	CsCO3	2.15e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Triethylamine	8.2e-06
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	NiCl2	2.61e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	CuCl2	1.67e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Pd(OAc)2	1.77e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Dy(OTf)3	2.89e-05
Flavanone	Cyclohexyl_isocyanide	DMF	Platinum	Nothing	1.66e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Ptsoh	5.4e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Formic_acid	5.2e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	CsCO3	1.13e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Triethylamine	4.1e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	NiCl2	1.82e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	CuCl2	2.8e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Pd(OAc)2	7e-07
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Dy(OTf)3	1.68e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Carbon	Nothing	3.2e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Ptsoh	2.4e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Formic_acid	5.8e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	CsCO3	1.39e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Triethylamine	5e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	NiCl2	1.55e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	CuCl2	6.1e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Pd(OAc)2	3.2e-06
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Dy(OTf)3	1.15e-05
Flavanone	4-methoxyphenyl_isocyanide	ACN	Platinum	Nothing	2e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Ptsoh	6.6e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Formic_acid	1.3e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	CsCO3	1.83e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Triethylamine	4.7e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	NiCl2	1.12e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	CuCl2	4.3e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Pd(OAc)2	6.1e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Dy(OTf)3	1.94e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Carbon	Nothing	8e-07
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Ptsoh	6.9e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Formic_acid	6.5e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	CsCO3	1.86e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Triethylamine	6.6e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	NiCl2	1.19e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	CuCl2	3.4e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Pd(OAc)2	2.3e-06
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Dy(OTf)3	1.79e-05
Flavanone	4-methoxyphenyl_isocyanide	DMF	Platinum	Nothing	2e-07
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Ptsoh	1.18e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Formic_acid	1.03e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	CsCO3	9.2e-06
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Triethylamine	9.4e-06
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	NiCl2	8.9e-06
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	CuCl2	1.01e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Pd(OAc)2	8.4e-06
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Dy(OTf)3	1.2e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Carbon	Nothing	8.5e-06
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Ptsoh	1.12e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Formic_acid	1.12e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	CsCO3	1.66e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Triethylamine	1.1e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	NiCl2	1.17e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	CuCl2	1.25e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Pd(OAc)2	1.89e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Dy(OTf)3	1.43e-05
Flavanone	Trimethylsilyl_cyanide	ACN	Platinum	Nothing	1.2e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Ptsoh	7.9e-06
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Formic_acid	1.59e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	CsCO3	1.07e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Triethylamine	1.67e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	NiCl2	1.8e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	CuCl2	1.02e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Pd(OAc)2	1.1e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Dy(OTf)3	1.81e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Carbon	Nothing	1.97e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Ptsoh	1.53e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Formic_acid	1.88e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	CsCO3	2.01e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Triethylamine	1.13e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	NiCl2	1.81e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	CuCl2	1.45e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Pd(OAc)2	2.01e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Dy(OTf)3	1.76e-05
Flavanone	Trimethylsilyl_cyanide	DMF	Platinum	Nothing	9.8e-06
Flavanone	Ph-maleimide	ACN	Carbon	Ptsoh	1.67e-05
Flavanone	Ph-maleimide	ACN	Carbon	Formic_acid	7.8e-06
Flavanone	Ph-maleimide	ACN	Carbon	CsCO3	2.65e-05
Flavanone	Ph-maleimide	ACN	Carbon	Triethylamine	1.89e-05
Flavanone	Ph-maleimide	ACN	Carbon	NiCl2	2.45e-05
Flavanone	Ph-maleimide	ACN	Carbon	CuCl2	1.8e-05
Flavanone	Ph-maleimide	ACN	Carbon	Pd(OAc)2	1.23e-05
Flavanone	Ph-maleimide	ACN	Carbon	Dy(OTf)3	2.59e-05
Flavanone	Ph-maleimide	ACN	Carbon	Nothing	1.07e-05
Flavanone	Ph-maleimide	ACN	Platinum	Ptsoh	1.67e-05
Flavanone	Ph-maleimide	ACN	Platinum	Formic_acid	9.9e-06
Flavanone	Ph-maleimide	ACN	Platinum	CsCO3	2.62e-05
Flavanone	Ph-maleimide	ACN	Platinum	Triethylamine	1.34e-05
Flavanone	Ph-maleimide	ACN	Platinum	NiCl2	2.88e-05
Flavanone	Ph-maleimide	ACN	Platinum	CuCl2	1.83e-05
Flavanone	Ph-maleimide	ACN	Platinum	Pd(OAc)2	1.13e-05
Flavanone	Ph-maleimide	ACN	Platinum	Dy(OTf)3	2.7e-05
Flavanone	Ph-maleimide	ACN	Platinum	Nothing	9e-06
Flavanone	Ph-maleimide	DMF	Carbon	Ptsoh	1.92e-05
Flavanone	Ph-maleimide	DMF	Carbon	Formic_acid	1.88e-05
Flavanone	Ph-maleimide	DMF	Carbon	CsCO3	2.82e-05
Flavanone	Ph-maleimide	DMF	Carbon	Triethylamine	2.01e-05
Flavanone	Ph-maleimide	DMF	Carbon	NiCl2	2.41e-05
Flavanone	Ph-maleimide	DMF	Carbon	CuCl2	8.7e-06
Flavanone	Ph-maleimide	DMF	Carbon	Pd(OAc)2	1.12e-05
Flavanone	Ph-maleimide	DMF	Carbon	Dy(OTf)3	2.87e-05
Flavanone	Ph-maleimide	DMF	Carbon	Nothing	1.38e-05
Flavanone	Ph-maleimide	DMF	Platinum	Ptsoh	1.19e-05
Flavanone	Ph-maleimide	DMF	Platinum	Formic_acid	1.59e-05
Flavanone	Ph-maleimide	DMF	Platinum	CsCO3	2.65e-05
Flavanone	Ph-maleimide	DMF	Platinum	Triethylamine	1.55e-05
Flavanone	Ph-maleimide	DMF	Platinum	NiCl2	2.09e-05
Flavanone	Ph-maleimide	DMF	Platinum	CuCl2	1.88e-05
Flavanone	Ph-maleimide	DMF	Platinum	Pd(OAc)2	9.7e-06
Flavanone	Ph-maleimide	DMF	Platinum	Dy(OTf)3	2.81e-05
Flavanone	Ph-maleimide	DMF	Platinum	Nothing	1.18e-05
Flavanone	Isoprene	ACN	Carbon	Ptsoh	3.7e-06
Flavanone	Isoprene	ACN	Carbon	Formic_acid	1.4e-06
Flavanone	Isoprene	ACN	Carbon	CsCO3	1.59e-05
Flavanone	Isoprene	ACN	Carbon	Triethylamine	6.8e-06
Flavanone	Isoprene	ACN	Carbon	NiCl2	9.5e-06
Flavanone	Isoprene	ACN	Carbon	CuCl2	3.1e-06
Flavanone	Isoprene	ACN	Carbon	Pd(OAc)2	1.9e-06
Flavanone	Isoprene	ACN	Carbon	Dy(OTf)3	8.6e-06
Flavanone	Isoprene	ACN	Carbon	Nothing	9e-07
Flavanone	Isoprene	ACN	Platinum	Ptsoh	7.2e-06
Flavanone	Isoprene	ACN	Platinum	Formic_acid	7.3e-06
Flavanone	Isoprene	ACN	Platinum	CsCO3	1.14e-05
Flavanone	Isoprene	ACN	Platinum	Triethylamine	3.5e-06
Flavanone	Isoprene	ACN	Platinum	NiCl2	1.02e-05
Flavanone	Isoprene	ACN	Platinum	CuCl2	1.2e-06
Flavanone	Isoprene	ACN	Platinum	Pd(OAc)2	2.7e-06
Flavanone	Isoprene	ACN	Platinum	Dy(OTf)3	1.73e-05
Flavanone	Isoprene	ACN	Platinum	Nothing	6.4e-06
Flavanone	Isoprene	DMF	Carbon	Ptsoh	7.4e-06
Flavanone	Isoprene	DMF	Carbon	Formic_acid	5.8e-06
Flavanone	Isoprene	DMF	Carbon	CsCO3	1.18e-05
Flavanone	Isoprene	DMF	Carbon	Triethylamine	6e-06
Flavanone	Isoprene	DMF	Carbon	NiCl2	2.03e-05
Flavanone	Isoprene	DMF	Carbon	CuCl2	6.1e-06
Flavanone	Isoprene	DMF	Carbon	Pd(OAc)2	4.8e-06
Flavanone	Isoprene	DMF	Carbon	Dy(OTf)3	7.8e-06
Flavanone	Isoprene	DMF	Carbon	Nothing	4.9e-06
Flavanone	Isoprene	DMF	Platinum	Ptsoh	3.7e-06
Flavanone	Isoprene	DMF	Platinum	Formic_acid	2.2e-06
Flavanone	Isoprene	DMF	Platinum	CsCO3	8.8e-06
Flavanone	Isoprene	DMF	Platinum	Triethylamine	1.9e-06
Flavanone	Isoprene	DMF	Platinum	NiCl2	8.5e-06
Flavanone	Isoprene	DMF	Platinum	CuCl2	1e-06
Flavanone	Isoprene	DMF	Platinum	Pd(OAc)2	3.6e-06
Flavanone	Isoprene	DMF	Platinum	Dy(OTf)3	1.18e-05
Flavanone	Isoprene	DMF	Platinum	Nothing	3.8e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Ptsoh	4.7e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Formic_acid	9e-07
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	CsCO3	1.7e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Triethylamine	6.5e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	NiCl2	4.5e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	CuCl2	2.8e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Pd(OAc)2	2.6e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Dy(OTf)3	6.6e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Nothing	6e-07
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Ptsoh	6.7e-06
Cinnamaldehyde	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Formic_acid	2.3e-06
