Bb	CP	Solvent	Electrode	Additives	Prior_score
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Carbon	Dy(OTf)3	0.0290065
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Carbon	Nothing	0.398009
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Ptsoh	0.616296
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Formic_acid	6.27e-05
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	CsCO3	0.4878833
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Triethylamine	4.04e-05
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	NiCl2	0.274623
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	CuCl2	0.011379
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Pd(OAc)2	0.1775692
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Dy(OTf)3	0.1271699
Cinnamaldehyde	Tetrachloroisophthalodinitrile	ACN	Platinum	Nothing	0.2092313
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Ptsoh	0.5146783
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Formic_acid	0.0024498
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	CsCO3	0.4693876
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Triethylamine	0.0010535
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	NiCl2	0.0109407
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	CuCl2	0.0357201
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Pd(OAc)2	0.005651
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Dy(OTf)3	0.0011369
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Carbon	Nothing	0.4721941
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	Formic_acid	0.0002666
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	CsCO3	0.4132557
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	Triethylamine	6.88e-05
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	NiCl2	0.2970548
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	CuCl2	0.0174649
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	Pd(OAc)2	0.1832692
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	Dy(OTf)3	0.1424086
Cinnamaldehyde	Tetrachloroisophthalodinitrile	DMF	Platinum	Nothing	0.1889144
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Ptsoh	0.6312826
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Formic_acid	1.43e-05
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	CsCO3	0.4949514
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Triethylamine	0.0014379
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	NiCl2	0.0327388
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	CuCl2	0.002391
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Pd(OAc)2	0.0571054
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Dy(OTf)3	0.0331943
Cinnamaldehyde	Propiolic_acid	ACN	Carbon	Nothing	0.3850156
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Ptsoh	0.4542798
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Formic_acid	5e-06
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	CsCO3	0.4430368
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Triethylamine	1.5e-05
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	NiCl2	0.2370235
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	CuCl2	0.0635634
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Pd(OAc)2	0.1909415
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Dy(OTf)3	0.114903
Cinnamaldehyde	Propiolic_acid	ACN	Platinum	Nothing	0.2145315
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Ptsoh	0.5019504
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Formic_acid	0.0022034
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	CsCO3	0.5006182
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Triethylamine	0.0020918
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	NiCl2	0.0132012
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	CuCl2	0.1248372
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Pd(OAc)2	0.0100914
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Dy(OTf)3	0.0018043
Cinnamaldehyde	Propiolic_acid	DMF	Carbon	Nothing	0.4105044
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Ptsoh	0.560361
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Formic_acid	0.0001691
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	CsCO3	0.2721675
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Triethylamine	4.59e-05
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	NiCl2	0.176134
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	CuCl2	0.0351659
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Pd(OAc)2	0.128225
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Dy(OTf)3	0.1101721
Cinnamaldehyde	Propiolic_acid	DMF	Platinum	Nothing	0.1567259
Cinnamaldehyde	Carveol	ACN	Carbon	Ptsoh	0.5313857
Cinnamaldehyde	Carveol	ACN	Carbon	Formic_acid	0.0023559
Cinnamaldehyde	Carveol	ACN	Carbon	CsCO3	0.5361384
Cinnamaldehyde	Carveol	ACN	Carbon	Triethylamine	0.0001515
Cinnamaldehyde	Carveol	ACN	Carbon	NiCl2	0.0241293
Cinnamaldehyde	Carveol	ACN	Carbon	CuCl2	0.1052615
Cinnamaldehyde	Carveol	ACN	Carbon	Pd(OAc)2	0.0954697
Cinnamaldehyde	Carveol	ACN	Carbon	Dy(OTf)3	0.0044166
Cinnamaldehyde	Carveol	ACN	Carbon	Nothing	0.3870111
Cinnamaldehyde	Carveol	ACN	Platinum	Ptsoh	0.4864576
Cinnamaldehyde	Carveol	ACN	Platinum	Formic_acid	4.64e-05
Cinnamaldehyde	Carveol	ACN	Platinum	CsCO3	0.4860396
Cinnamaldehyde	Carveol	ACN	Platinum	Triethylamine	1.31e-05
Cinnamaldehyde	Carveol	ACN	Platinum	NiCl2	0.1661416
Cinnamaldehyde	Carveol	ACN	Platinum	CuCl2	0.0530843
Cinnamaldehyde	Carveol	ACN	Platinum	Pd(OAc)2	0.2097132
Cinnamaldehyde	Carveol	ACN	Platinum	Dy(OTf)3	0.2836869
Cinnamaldehyde	Carveol	ACN	Platinum	Nothing	0.1464805
Cinnamaldehyde	Carveol	DMF	Carbon	Ptsoh	0.6122778
Cinnamaldehyde	Carveol	DMF	Carbon	Formic_acid	0.000553
Cinnamaldehyde	Carveol	DMF	Carbon	CsCO3	0.4767281
Cinnamaldehyde	Carveol	DMF	Carbon	Triethylamine	0.004271
Cinnamaldehyde	Carveol	DMF	Carbon	NiCl2	0.0042905
Cinnamaldehyde	Carveol	DMF	Carbon	CuCl2	0.0878815
Cinnamaldehyde	Carveol	DMF	Carbon	Pd(OAc)2	0.0004217
Cinnamaldehyde	Carveol	DMF	Carbon	Dy(OTf)3	0.0
Cinnamaldehyde	Carveol	DMF	Carbon	Nothing	0.4332986
Cinnamaldehyde	Carveol	DMF	Platinum	Ptsoh	0.6819881
Cinnamaldehyde	Carveol	DMF	Platinum	Formic_acid	0.000316
Cinnamaldehyde	Carveol	DMF	Platinum	CsCO3	0.3045196
Cinnamaldehyde	Carveol	DMF	Platinum	Triethylamine	0.0001033
Cinnamaldehyde	Carveol	DMF	Platinum	NiCl2	0.161927
Cinnamaldehyde	Carveol	DMF	Platinum	CuCl2	0.0491114
Cinnamaldehyde	Carveol	DMF	Platinum	Pd(OAc)2	0.2080608
Cinnamaldehyde	Carveol	DMF	Platinum	Dy(OTf)3	0.1731598
Cinnamaldehyde	Carveol	DMF	Platinum	Nothing	0.0951892
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Ptsoh	0.6381948
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Formic_acid	0.0004755
Cinnamaldehyde	Dimethylamine	ACN	Carbon	CsCO3	0.4017418
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Triethylamine	0.0013863
Cinnamaldehyde	Dimethylamine	ACN	Carbon	NiCl2	0.0179284
Cinnamaldehyde	Dimethylamine	ACN	Carbon	CuCl2	0.077117
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Pd(OAc)2	0.0062684
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Dy(OTf)3	0.0268871
Cinnamaldehyde	Dimethylamine	ACN	Carbon	Nothing	0.3782908
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Ptsoh	0.5460404
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Formic_acid	3.15e-05
Cinnamaldehyde	Dimethylamine	ACN	Platinum	CsCO3	0.3398324
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Triethylamine	0.0001226
Cinnamaldehyde	Dimethylamine	ACN	Platinum	NiCl2	0.3536487
Cinnamaldehyde	Dimethylamine	ACN	Platinum	CuCl2	0.0376257
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Pd(OAc)2	0.1357224
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Dy(OTf)3	0.2538881
Cinnamaldehyde	Dimethylamine	ACN	Platinum	Nothing	0.1685844
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Ptsoh	0.576731
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Formic_acid	0.0004807
Cinnamaldehyde	Dimethylamine	DMF	Carbon	CsCO3	0.6086101
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Triethylamine	0.0016491
Cinnamaldehyde	Dimethylamine	DMF	Carbon	NiCl2	0.0120079
Cinnamaldehyde	Dimethylamine	DMF	Carbon	CuCl2	0.0583386
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Pd(OAc)2	0.0019077
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Dy(OTf)3	0.0003112
Cinnamaldehyde	Dimethylamine	DMF	Carbon	Nothing	0.4670567
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Ptsoh	0.5927461
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Formic_acid	4.23e-05
Cinnamaldehyde	Dimethylamine	DMF	Platinum	CsCO3	0.3565545
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Triethylamine	6.22e-05
Cinnamaldehyde	Dimethylamine	DMF	Platinum	NiCl2	0.166137
Cinnamaldehyde	Dimethylamine	DMF	Platinum	CuCl2	0.0093731
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Pd(OAc)2	0.1669344
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Dy(OTf)3	0.2056721
Cinnamaldehyde	Dimethylamine	DMF	Platinum	Nothing	0.2450605
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Ptsoh	0.7038683
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Formic_acid	0.0009504
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	CsCO3	0.3587329
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Triethylamine	0.0012055
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	NiCl2	0.0715111
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	CuCl2	0.0885746
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Pd(OAc)2	0.0661635
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Dy(OTf)3	0.0343918
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Carbon	Nothing	0.4413825
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Ptsoh	0.6176257
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Formic_acid	6e-06
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	CsCO3	0.2917018
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Triethylamine	7.14e-05
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	NiCl2	0.2757277
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	CuCl2	0.0187779
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Pd(OAc)2	0.338494
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Dy(OTf)3	0.1565271
Cinnamaldehyde	1,3-dimethylbarbituric_acid	ACN	Platinum	Nothing	0.1871095
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Ptsoh	0.6658133
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Formic_acid	0.0005097
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	CsCO3	0.4409754
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Triethylamine	0.0005869
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	NiCl2	0.0106452
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	CuCl2	0.0710454
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Pd(OAc)2	0.017251
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Dy(OTf)3	0.0028837
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Carbon	Nothing	0.4604605
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Ptsoh	0.6063171
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Formic_acid	0.0003441
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	CsCO3	0.3344629
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	0.0002006
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	0.2410016
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	0.0381397
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	0.3154044
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	0.0993628
Cinnamaldehyde	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	0.1225273
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	0.0006754
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	2.44e-05
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	CsCO3	0.0099315
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	5e-06
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	NiCl2	0.0047925
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	CuCl2	5.33e-05
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	0.0006848
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	0.0001608
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Carbon	Nothing	0.0006037
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	0.0003795
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	0.0
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	CsCO3	0.000302
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	0.0
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	NiCl2	0.0031599
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	CuCl2	5e-07
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	0.0002216
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	0.0026824
Cinnamaldehyde	2-pyridineacetonitrile	ACN	Platinum	Nothing	2e-06
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	0.0026243
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	8.1e-06
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	CsCO3	0.0009172
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	5.46e-05
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	NiCl2	0.0015382
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	CuCl2	2e-07
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	0.0022752
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	0.0002926
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Carbon	Nothing	0.0003096
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	0.0015988
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	2.4e-06
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	CsCO3	0.0006558
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	5.6e-06
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	NiCl2	0.0014464
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	CuCl2	2.39e-05
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	0.0093078
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	0.0225485
Cinnamaldehyde	2-pyridineacetonitrile	DMF	Platinum	Nothing	1.7e-06
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Ptsoh	0.6168033
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Formic_acid	0.0004142
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	CsCO3	0.4317391
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Triethylamine	0.0001253
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	NiCl2	0.0247007
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	CuCl2	0.0254775
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	0.0352534
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	0.0062622
Cinnamaldehyde	1-azidoadamantane	ACN	Carbon	Nothing	0.365956
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Ptsoh	0.5639983
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Formic_acid	4.51e-05
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	CsCO3	0.3576235
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Triethylamine	2.17e-05
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	NiCl2	0.3030063
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	CuCl2	0.0865849
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	0.3184109
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	0.2429881
Cinnamaldehyde	1-azidoadamantane	ACN	Platinum	Nothing	0.2422956
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Ptsoh	0.6110349
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Formic_acid	0.0001037
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	CsCO3	0.4947769
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Triethylamine	0.0011324
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	NiCl2	0.0058807
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	CuCl2	0.1805858
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	0.0171313
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	0.0011812
Cinnamaldehyde	1-azidoadamantane	DMF	Carbon	Nothing	0.3568781
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Ptsoh	0.7330516
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Formic_acid	0.0005233
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	CsCO3	0.4275972
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Triethylamine	0.0004286
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	NiCl2	0.1202523
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	CuCl2	0.0258361
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	0.1286288
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	0.1483705
Cinnamaldehyde	1-azidoadamantane	DMF	Platinum	Nothing	0.1584391
Cinnamaldehyde	Morpholine	ACN	Carbon	Ptsoh	0.6062138
Cinnamaldehyde	Morpholine	ACN	Carbon	Formic_acid	0.0001792
Cinnamaldehyde	Morpholine	ACN	Carbon	CsCO3	0.3729284
Cinnamaldehyde	Morpholine	ACN	Carbon	Triethylamine	0.0001828
Cinnamaldehyde	Morpholine	ACN	Carbon	NiCl2	0.0409619
Cinnamaldehyde	Morpholine	ACN	Carbon	CuCl2	0.0987506
Cinnamaldehyde	Morpholine	ACN	Carbon	Pd(OAc)2	0.042606
Cinnamaldehyde	Morpholine	ACN	Carbon	Dy(OTf)3	0.0143703
Cinnamaldehyde	Morpholine	ACN	Carbon	Nothing	0.3208732
Cinnamaldehyde	Morpholine	ACN	Platinum	Ptsoh	0.5576247
Cinnamaldehyde	Morpholine	ACN	Platinum	Formic_acid	0.0
Cinnamaldehyde	Morpholine	ACN	Platinum	CsCO3	0.4000231
Cinnamaldehyde	Morpholine	ACN	Platinum	Triethylamine	4.78e-05
Cinnamaldehyde	Morpholine	ACN	Platinum	NiCl2	0.3308575
Cinnamaldehyde	Morpholine	ACN	Platinum	CuCl2	0.0396383
Cinnamaldehyde	Morpholine	ACN	Platinum	Pd(OAc)2	0.119899
Cinnamaldehyde	Morpholine	ACN	Platinum	Dy(OTf)3	0.2430414
Cinnamaldehyde	Morpholine	ACN	Platinum	Nothing	0.1142458
Cinnamaldehyde	Morpholine	DMF	Carbon	Ptsoh	0.4567134
Cinnamaldehyde	Morpholine	DMF	Carbon	Formic_acid	0.0008202
Cinnamaldehyde	Morpholine	DMF	Carbon	CsCO3	0.6165043
Cinnamaldehyde	Morpholine	DMF	Carbon	Triethylamine	0.0001184
Cinnamaldehyde	Morpholine	DMF	Carbon	NiCl2	0.00969
Cinnamaldehyde	Morpholine	DMF	Carbon	CuCl2	0.0053999
Cinnamaldehyde	Morpholine	DMF	Carbon	Pd(OAc)2	0.0037513
Cinnamaldehyde	Morpholine	DMF	Carbon	Dy(OTf)3	0.002353
Cinnamaldehyde	Morpholine	DMF	Carbon	Nothing	0.4388475
Cinnamaldehyde	Morpholine	DMF	Platinum	Ptsoh	0.515985
Cinnamaldehyde	Morpholine	DMF	Platinum	Formic_acid	9.06e-05
Cinnamaldehyde	Morpholine	DMF	Platinum	CsCO3	0.3288889
Cinnamaldehyde	Morpholine	DMF	Platinum	Triethylamine	0.0015476
Cinnamaldehyde	Morpholine	DMF	Platinum	NiCl2	0.2366726
Cinnamaldehyde	Morpholine	DMF	Platinum	CuCl2	0.0490685
Cinnamaldehyde	Morpholine	DMF	Platinum	Pd(OAc)2	0.2711122
Cinnamaldehyde	Morpholine	DMF	Platinum	Dy(OTf)3	0.0885085
Cinnamaldehyde	Morpholine	DMF	Platinum	Nothing	0.1091773
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Ptsoh	0.5760332
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Formic_acid	0.0013432
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	CsCO3	0.3172665
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Triethylamine	5.08e-05
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	NiCl2	0.0307204
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	CuCl2	0.0534779
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Pd(OAc)2	0.1103289
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Dy(OTf)3	0.028355
Cinnamaldehyde	Dimethyl_fumarate	ACN	Carbon	Nothing	0.3818973
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Ptsoh	0.5905625
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Formic_acid	1.8e-06
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	CsCO3	0.4052587
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Triethylamine	2.7e-06
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	NiCl2	0.2062133
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	CuCl2	0.0458146
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Pd(OAc)2	0.2561039
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Dy(OTf)3	0.2620853
Cinnamaldehyde	Dimethyl_fumarate	ACN	Platinum	Nothing	0.1173028
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Ptsoh	0.5262934
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Formic_acid	0.0004232
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	CsCO3	0.4671175
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Triethylamine	0.0010626
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	NiCl2	0.0038903
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	CuCl2	0.0440686
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Pd(OAc)2	0.0142582
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Dy(OTf)3	0.0
Cinnamaldehyde	Dimethyl_fumarate	DMF	Carbon	Nothing	0.4082888
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Ptsoh	0.5379935
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Formic_acid	0.0003272
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	CsCO3	0.3374984
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Triethylamine	0.0001365
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	NiCl2	0.1541328
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	CuCl2	0.0863164
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Pd(OAc)2	0.280719
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Dy(OTf)3	0.173293
Cinnamaldehyde	Dimethyl_fumarate	DMF	Platinum	Nothing	0.2393453
Cinnamaldehyde	Cyclohexyl_isocyanide	ACN	Carbon	Ptsoh	0.5882245
Cinnamaldehyde	Cyclohexyl_isocyanide	ACN	Carbon	Formic_acid	0.0012443
Cinnamaldehyde	Cyclohexyl_isocyanide	ACN	Carbon	CsCO3	0.3064289
